row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_404_040.mzML Peak height,HATS_401_022.mzML Peak height,HATS_408_043.mzML Peak height,HATS_405_025.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_412_019.mzML Peak height,HATS_409_056.mzML Peak height,HATS_410_018.mzML Peak height,HATS_411_044.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_610_050.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,OH8243_805_057.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_806_027.mzML Peak height,OH8243_809_063.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_812_060.mzML Peak height,OH8243_811_028.mzML Peak height,PB_02_006.mzML Peak height,PB_03_007.mzML Peak height,PB_01_005.mzML Peak height,QC_02_031.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_03_039.mzML Peak height,QC_05_054.mzML Peak height,QC_06_062.mzML Peak height
1204,321.0583015,0.8932786,3687.5222,3455.4363,3201.2437,3794.185,4149.925,4142.24,3487.8071,3212.364,4686.897,4500.701,4965.726,2754.3008,29987.068,47932.41,39973.816,31243.104,39335.9,38413.062,35285.977,44940.94,28963.354,34151.555,41341.332,3765.2607,3061.335,3322.727,3691.1948,47626.734,3687.3313,3361.3428,4039.3425,3202.0002,3802.5823,2824.955,4117.758,3295.4841,0,0,0,15338.056,15944.794,15983.175,19111.512,15332.703,16239.111
1560,321.0928681,1.1252989,38375.066,36895.125,40784.234,43257.105,66199.92,28350.5,30176.111,57273.387,47632.426,43607.793,35661.96,62894.316,14182.036,17321.072,9141.275,22804.713,12180.036,20233.363,14939.806,11055.45,13743.077,12399.644,13144.329,43224.465,40152.137,46109.258,48198.152,12964.428,51920.44,56820.13,44149.6,51935.84,64362.84,48951.914,55664.99,51929.82,0,0,0,30481.178,32527.783,32622.416,38700.08,32530.861,32459.055
4855,321.1920663,3.6087513,51974.914,63161.65,93784.8,181771.4,70918.555,59491.438,75362.1,108354.13,33681.777,55798.664,76544.164,101320.64,57788.125,85324.7,154595.02,93661.836,48087,81659.945,35005.94,56672.09,36416.426,39726.47,44282.062,13733.233,42087.785,41620.39,33178.797,42376.957,38125.93,61547.477,87474.37,65271.406,39355.39,105268.875,68044.56,33726.82,0,0,0,53635.207,66403.41,57025.023,63363.996,60955.082,55829.28
4856,321.2041069,3.6097448,6788.4897,6486.629,10734.948,17690.104,9682.964,7137.117,9628.309,13683.659,3546.886,7482.8013,7886.2437,11009.511,7683.1655,9868.734,14041.39,11541.588,5440.508,9800.039,4818.77,6920.5005,4031.4297,4649.442,5482.963,1660.5189,5068.3965,5538.4956,3650.0864,4135.092,4360.9233,7902.0376,8392.598,7662.9604,4492.2124,12073.9795,8331.193,4310.5083,0,0,0,6051.7876,8498.367,8088.3735,8263.185,7313.3677,7185.253
528,322.0358595,0.6503377,1528.2626,2721.99,2749.2659,3024.257,1563.16,3341.5762,3022.7913,2186.1982,2675.0195,1383.5249,2608.5298,2693.923,2111.1018,3325.4573,7307.8467,4729.198,5656.4375,3001.0554,5251.9727,5217.49,5790.433,6580.044,6199.0107,2423.4895,1618,2608.4226,3286.4453,5859.8857,2652.5544,4518.049,3570.4292,3712.5557,2488.4126,3763.729,3600.735,3491.2166,0,0,0,3380.7107,4060.6685,4938.0713,3871.2673,4137.2754,3823.445
5946,322.1049324,4.177681,23814.01,12406.713,19426.582,18630.21,9218.639,14055.108,10798.167,20880.48,5473.8,23790.598,16222.66,30043.646,1153.4381,1894.7053,0,1081.5555,0,1270.9475,0,0,0,0,3039.0737,2100.3196,6839.0117,8186.7153,26290.143,0,4248.4834,2132.1619,3620.0872,4128.8647,2272.3608,3480.2861,7550.2363,1796.1454,0,0,0,3006.1194,5764.27,5298.182,5313.7305,6262.6704,5845.3354
7052,322.1049658,4.633807,13991.2705,15675.082,13456.499,10349.194,14499.129,16611.535,17546.145,14020.497,4022.7104,14643.369,25661.777,16963.164,0,0,0,0,0,0,0,0,0,0,0,1109.781,7046.223,6820.6675,13300.31,0,13522.375,14345.63,22153.04,18993.715,11848.332,28200.977,22345.281,5046.513,0,0,0,3265.7036,3894.8096,3573.6882,5270.256,4566.842,3703.3132
522,322.1497777,0.6493445,52455.285,61466.13,72308.836,76280.12,53192.168,52309.2,88968.97,74387.96,58287.145,103872.414,74199.04,75897.57,395659.38,220019.03,422456.12,193692.6,169565.12,180041.55,172268.81,227651.27,316519.94,333149.62,298340.03,39386.16,77357.35,76599.984,91065.586,329423.47,45930.008,36239.36,65065.72,44539.61,43642.76,45367.82,49751.32,72224.016,0,0,0,146423.64,144253.27,147645.06,145667.72,138267.95,153368.6
2176,322.187294,2.282606,29756.172,31102.482,30009.576,34810.24,22661.004,30046.562,18067.586,29850.7,26446.174,24652.496,33198.824,35042.78,2362.5103,2950.061,2501.1943,2964.8145,2664.6897,2414.7212,2831.7837,1042.9,1530.1456,2575.8657,2783.1492,19972.207,16274.519,13450.379,18236.768,1456.0001,22018.598,17917.51,18934.443,19084.229,16616.65,22767.547,27040.688,21445.24,0,0,0,14637.353,14378.921,15193.423,13602.342,14966.161,17720.793
173,323.0536954,0.5305704,0,0,0,0,0,0,0,0,0,0,0,0,21690.777,26908.922,12796.787,38338.164,34092.836,36737.03,39061.22,29078.24,33267.46,37925.453,37940.113,0,0,0,0,34266.83,0,0,0,0,0,0,0,0,0,0,0,24919.629,18499.969,20892.473,17336.125,14301.969,21430.473
774,323.0739036,0.6934438,16172.925,13756.487,16504.672,13882.318,20128.102,16688.643,15052.397,18113.154,13198.101,19389.55,19738.027,18742.006,10929.837,18177.08,17083.514,17675.717,27763.78,19200.926,19934.82,21570.482,24059.072,27721.203,19823.12,15173.903,14815.144,16149.449,15351.38,23149.28,18045.611,15434.423,15658.576,13941.421,13151.637,19366.133,13887.174,18766.016,0,0,0,16860.227,13253.231,15680.103,15176.663,14561.038,17417.588
4067,323.1600381,3.26907,1033.4768,21698.596,11584.269,54444.81,11781.436,12691.718,7171.073,9876.344,38191.51,18372.105,25687.89,31078.334,34057.8,74434.02,61734.99,92325.35,54235.914,111513.97,43946.086,87104.93,34036.4,38123.387,54315.363,39939.03,33875.754,40928.492,1859.3068,87901.266,9216.797,1640.0801,16423.05,23559.37,25912.557,35935.34,24181.432,24827.457,0,0,0,44670.47,38147.383,40564.992,42366.36,38542.613,34410.58
1402,324.0500065,1.0541836,22452.59,25237.113,21034.086,31804.2,33304.297,19105.998,18083.035,22446.13,39527.89,30377.084,26655.545,26583.248,42963.37,106709.82,52330.91,71302.5,90796.445,65583.08,41410.945,63075.348,44056.516,52454.03,69405.016,32871.293,24956.94,24232.746,24001.309,65744.18,27869.05,16173.103,18168.865,26320.209,29228.402,24561.578,19428.082,23115.092,0,0,0,42988.664,38520,42465.71,39278.7,42427.805,33875.59
895,324.059019,0.7055603,38945.395,46930.65,49514.99,57600.047,42591.223,51194.215,51344.97,45581.914,50002.934,45857.57,63039.195,59873.254,29389.627,34637.5,22619.693,35128.95,35815.574,33465.504,20757.852,39543.395,27550.775,32183.773,27613.002,59307.66,39118.832,54595.254,56716.484,34101.496,53026.63,51277.67,51983.56,47451.953,54965.984,56533.414,54028.35,68460.18,0,0,0,45682.848,48253.77,48055.848,42419.652,48622.594,47259.785
5650,325.0576651,4.0219316,15446.272,13171.087,10120.047,10544.507,6258.0938,10633.27,10800.8545,13968.983,15526.089,10618.721,11214.848,8261.174,17298.29,10681.931,11828.581,11328.934,8508.406,14327.116,14911.264,11510.334,13744.793,14175.967,8560.25,6327.885,14191.92,13793.644,7230.4004,13801.407,13971.889,5708.389,12177.151,9227.397,5803.471,6997.9595,8162.2764,9974.93,0,0,0,10860.162,10161.364,9900.01,12481.716,12076.549,13965.5
