row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_401_022.mzML Peak height,HATS_404_040.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_408_043.mzML Peak height,HATS_409_056.mzML Peak height,HATS_405_025.mzML Peak height,HATS_411_044.mzML Peak height,HATS_410_018.mzML Peak height,HATS_412_019.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,LA2213_610_050.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_805_057.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_806_027.mzML Peak height,PB_01_005.mzML Peak height,PB_02_006.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_809_063.mzML Peak height,PB_03_007.mzML Peak height,OH8243_811_028.mzML Peak height,OH8243_812_060.mzML Peak height,QC_02_031.mzML Peak height,QC_03_039.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_06_062.mzML Peak height,QC_05_054.mzML Peak height,
3110,105.06986859808038,2.8523927,65933.555,104620.92,129785.78,106956.6,108871.44,99853.38,154578.53,83906.336,105403.375,139109.88,122330.91,93228.43,106086.68,106197.13,131825.16,117925.49,123903.086,115477.79,101789.09,81030.98,82424.555,79909.8,173853.31,83589.85,111731.58,96441.83,109920.42,103733.33,132389.8,134733.11,154053.78,147282.34,3203.7393,2842.7512,150626.05,122402.57,2771.1355,121622.11,131426.94,112036.01,107480.88,108305.03,118609.83,111811.555,113004.64,
9444,106.01341571063784,7.401036,1018.001,2130.3152,1042.2701,1632.4965,0,1055.2609,1069.3802,1349.8171,1256.9305,1491.6129,0,1819.4523,1256.8292,6053.438,1574.6494,1250.0004,1007.62555,5447.333,1045.1831,4238.034,22809.336,4294.2236,1398.4722,1229.9207,1917.8171,1749.5052,1362.052,1248.0002,1376.3834,1608.4017,0,1594.0973,1379.6677,1360.8766,1225.5385,1003.62415,1317.4866,1843.1888,1528.0251,2477.1807,3478.8596,3569.3342,2466.1123,2188.4482,4075.8,
1371,106.04933368423109,1.0848093,5380.411,6998.8037,5099.14,6805.0586,5503.3325,6823.142,7880.7466,5436.1885,5411.002,11488.832,5868.281,8145.002,13908.341,4911.188,11985.04,9938.325,13974.732,17296.79,9499.837,14661.596,17378.57,15081.983,6712.0615,12711.962,7470.0444,6269.4253,10034.26,11001.993,7362.4785,6369.505,8200.428,8602.168,0,0,9199.752,6823.7783,1029.041,7612.242,10438.197,8776.14,7741.9478,8053.1733,8267.663,9817.754,7474.7046,
1616,106.0497507397185,1.2657263,5339.985,3792.0,6070.7393,5724.2417,4792.4097,4770.6055,4026.6174,3424.0789,5541.1997,6486.641,5162.53,4721.3945,2384.2393,3607.5447,2488.671,3545.7095,2807.5608,2983.997,2170.014,2814.0894,2825.005,2779.6768,4162.8223,2890.6804,5052.2856,4248.228,6046.079,1916.2343,5020.2144,4734.471,5677.4575,6983.325,1393.4114,1286.1718,7706.1245,5421.8677,1105.9268,5643.108,8321.322,4933.6123,4974.219,5147.469,4730.114,4683.0923,4792.6123,
314,106.04978575258647,0.5967938,68245.46,72333.734,76411.3,132877.52,95209.14,82795.99,73227.98,80312.836,87735.23,96533.8,93702.42,139598.4,60141.055,54547.773,68636.914,45779.15,50728.562,47032.1,63523.703,76268.375,76644.98,93512.41,139669.28,81230.56,98922.84,111699.25,131136.42,65414.066,108429.734,79578.64,99698.13,122126.01,2911.7637,2736.1562,128559.55,107897.42,3668.4658,85399.14,115400.836,89483.39,93307.484,89142.46,96675.26,86874.12,82229.72,
1611,106.06841188512446,1.2653452,54014.918,67642.625,98509.31,89003.46,76857.98,74469.28,115417.82,69478.46,73719.61,110131.41,104865.55,73803.53,2267.888,1174.5823,4050.8477,3264.557,5395.1587,1770.8916,1766.8828,2781.0903,2554.2598,2425.2322,71713.03,1939.3228,71680.45,52998.016,68281.82,2562.0735,89009.33,108164.664,123264.97,88972.71,0,0,75420.0,80138.81,0,87494.77,90678.445,52657.082,51681.17,54105.082,52526.758,56334.28,56816.12,
1765,107.04910065583012,1.5241759,10024.786,10071.161,8193.898,8882.136,7822.2197,16380.823,17181.336,8181.6123,8306.431,14710.179,6958.8755,8055.7485,4693.011,4217.252,6152.589,5659.0073,4870.01,4907.92,8468.084,6691.348,8242.681,8027.2505,10752.546,13388.427,11129.684,9327.605,12525.363,11296.571,10254.071,9909.9795,16852.275,9912.946,2554.594,3272.5703,16137.2,14755.041,1972.5968,11015.14,17232.748,6828.125,8656.74,7415.157,7671.1157,8600.872,8351.953,
2596,107.04910594872905,2.5383239,59489.598,69672.484,62996.87,78780.1,58465.6,72617.016,96006.76,57737.42,62075.617,87689.945,65204.34,71948.92,69899.38,47568.26,60928.14,66312.15,65588.734,69894.23,62868.25,81389.7,97099.0,76124.39,113978.016,88255.33,91852.15,79075.52,89441.36,73388.26,106907.45,83508.34,116406.3,118570.914,2712.1738,2736.9316,123104.7,91916.01,2469.5247,100020.23,121279.555,76156.016,78344.8,89074.57,87356.39,78349.52,78457.2,
3299,107.04911790822318,2.9808745,2666.401,2798.0334,3450.3267,3376.3157,2819.5845,3476.327,2702.6929,3896.6084,3086.2754,3129.2148,4120.2036,3022.3652,6887.5835,15004.142,7453.0938,5080.8643,4042.3918,26652.781,8296.331,16856.861,5305.2803,13596.4795,3031.5605,7038.902,3047.1416,3684.6846,4172.626,6294.8213,2742.496,5787.6904,3062.0796,3610.8892,2271.9453,1999.2489,4844.73,3996.8384,3232.4167,3556.196,3436.389,6930.391,5575.3813,4530.7437,6652.2246,6105.7603,4513.5386,
6696,107.0602725578191,4.6072254,2320.2307,2741.4563,1718.6575,1701.7422,1286.0007,2416.4348,1041.3905,2825.9124,1409.6493,1718.1407,2115.8193,2335.8806,6758.8022,3931.3713,5291.776,4147.608,5237.4385,4834.6377,6996.565,3165.8164,3893.4888,5296.7715,1300.8221,4793.862,1301.1444,1451.0564,1642.0333,4542.3335,1939.271,1395.6321,2398.6172,0,0,0,1464.432,2111.4607,0,2205.4587,1781.3077,4157.795,4274.353,3260.8613,4156.5312,2612.2134,4413.427,
6958,107.07025924435253,4.7727776,52226.395,50032.395,49920.29,47968.824,47726.2,53995.05,53524.582,50891.246,48871.004,51699.277,55838.02,45396.67,52218.996,60189.09,52906.324,50733.668,60962.574,72201.64,57847.258,57199.473,67319.34,55250.06,49222.71,61408.86,58744.62,59780.332,50615.332,52943.062,50108.164,52920.633,49953.492,49466.49,50651.773,52849.242,52054.68,49934.29,52274.676,52403.66,51352.63,52825.875,54424.098,52789.168,54819.355,54188.17,55128.387,
2053,107.07026405640067,2.2661576,3064.8066,3434.1772,2661.8525,3320.708,2179.8362,3474.8518,3477.8442,2865.453,3855.6963,2623.356,3222.8955,3123.0757,2758.0242,4432.0806,3064.024,2497.9424,3203.734,3472.8044,3214.1423,4886.5093,2929.681,3284.689,2122.8403,1948.156,2808.5706,3117.011,3646.4932,2064.963,4061.579,3904.2083,3749.4507,2572.79,5757.181,7079.9917,3670.8003,3603.8992,5636.0864,2739.0579,3110.6936,3728.0886,2811.6514,4191.9443,2682.8489,3338.5942,3660.8345,
3439,107.08547376979747,3.0568888,9137.305,7434.921,8113.7266,7670.1934,6461.112,6791.274,10074.327,6786.4976,7921.0273,9209.957,9325.967,8616.746,7026.8936,6663.709,7109.119,6584.8525,9135.162,8411.049,6730.8403,6303.831,6387.2314,7138.2656,9071.339,7174.5615,9834.282,7614.16,10316.146,6785.0664,9584.939,9061.614,10396.414,9079.208,6857.589,7465.1772,10305.369,8821.32,7147.999,14394.804,7719.0186,9518.114,7409.5786,7679.639,8819.433,9686.423,7960.807,
4311,107.08548210985056,3.4538312,8408.752,7344.0166,8103.4463,7766.967,8764.664,7357.811,8040.815,6326.7476,6860.3813,7420.3403,7816.4766,7532.9976,11799.022,8036.106,11053.099,14634.725,18859.115,11774.413,13464.686,9141.906,9375.61,14607.398,8188.76,11670.528,7144.008,7310.5493,6689.9766,14351.678,8118.285,6891.1963,8056.858,6870.268,5581.8584,6468.7573,7240.226,7168.118,7828.7627,8607.718,7446.889,7980.1313,9627.277,8809.199,13736.731,8220.035,8267.47,
5539,107.08548941206456,4.10459,13587.84,7342.0054,9017.149,7898.907,7364.3574,9374.437,8670.702,9572.269,8759.492,8184.737,9253.352,13244.329,8732.43,8328.434,14196.675,9171.193,13208.099,13849.352,10014.067,10517.824,14058.108,10796.204,8895.933,13585.166,10405.046,8446.406,9100.788,14886.352,7094.8975,7577.933,8301.848,8000.8066,6929.097,6688.993,9181.066,8882.602,6439.872,8721.847,9288.486,10111.093,9457.552,9908.481,10983.044,9164.448,9137.032,
1902,108.04219723463935,1.8777102,2595.6838,2483.3237,3528.4683,2944.2656,5943.436,4144.589,3614.3347,5419.1514,3624.1035,4059.5469,3517.815,4099.2603,7574.8623,6965.004,7714.343,5901.309,13659.363,6009.7925,7628.0884,5649.6133,6677.13,5544.314,4207.9067,5987.444,4522.263,2083.4373,2685.9153,7140.3193,3779.3643,4468.0874,4575.9116,4909.3735,1266.6868,1393.0576,3772.0952,3626.5242,0,5039.4067,2826.2424,4039.4832,5481.3115,6837.261,6489.0864,4432.266,5019.1626,
625,108.04807799845663,0.659839,0,1067.8596,1370.2163,2217.901,1391.6703,3512.7441,3382.4329,1952.4565,1015.5313,1952.6215,2236.1113,1270.2362,2244.8179,2514.6555,8550.634,2867.6633,5275.765,4358.557,4042.3416,3019.679,1473.2672,2105.9683,1250.3176,3184.1333,1177.3065,1749.5315,1235.1271,3845.0178,1474.6844,0,0,1072.3806,1313.2224,1184.5789,1120.1819,1117.4934,1272.2524,1006.2675,1087.9005,1533.7878,1995.2457,2425.0742,2321.7983,1515.2489,2744.4822,
1608,108.06424727833495,1.2629321,3792.1719,4495.5903,6456.0,4357.424,4694.815,6008.0703,4944.812,4499.76,6659.3633,5953.5405,6421.216,4776.766,0,0,0,0,0,0,0,0,0,0,4277.013,0,5297.118,4026.658,5559.7603,0,4225.569,6159.704,6522.138,5592.366,0,0,4654.2603,4176.5303,0,4407.395,4875.624,2742.3154,3351.8037,3634.2737,4070.5588,3729.3027,3364.1243,
2184,108.08072622719493,2.3104656,3621.3643,3644.1355,3537.7554,4080.5994,3591.3623,3514.5056,3829.3225,3230.354,2891.4646,3726.9133,4220.0186,4038.4446,4261.467,3118.5886,4170.6353,3685.3467,6676.699,3149.685,4162.272,6576.3647,4310.607,6837.0317,4943.342,4810.7627,3615.3901,3396.58,3394.3506,5507.571,4868.036,4146.026,5347.799,3824.458,3497.1628,4763.089,4133.924,4240.778,4884.2,3452.0186,3195.4475,4084.1897,4597.2197,3811.8171,4098.5923,3728.1445,3343.6929,
101,108.96194575477372,0.522263,45662.38,44571.297,43385.496,46610.406,43955.273,39762.086,44669.234,40460.695,41483.406,48516.84,46464.324,40171.42,31734.744,33748.344,25351.416,30608.832,29997.168,40785.605,31894.924,33706.496,28134.822,31576.71,38032.74,30276.314,42356.863,41270.91,37775.3,30272.133,43468.797,41367.33,43798.508,42215.004,2073.2197,1524.3762,38529.496,38508.504,1902.5986,38519.48,48337.996,37925.723,39874.492,36319.707,37496.26,38069.93,41234.473,
7906,109.02837741386007,5.114478,22860.707,16749.88,15256.414,17221.87,17360.998,17657.55,18586.695,19156.336,17563.756,13768.394,20846.018,18284.127,27161.014,23623.377,24354.182,30030.938,25456.127,29032.938,26563.049,29520.531,23555.404,23140.002,3767.729,24198.533,3874.1377,7032.626,5387.9546,23062.822,3122.1145,2518.1428,3014.5042,2692.0403,0,0,2377.2095,2935.9868,0,4156.2026,5075.453,24503.668,21780.727,24064.947,26916.412,23584.465,22267.164,
6575,109.02839842790942,4.555887,2489.7312,5079.181,7905.4634,3694.4329,4189.548,3980.4204,5184.7344,3944.7664,5001.387,5042.119,5103.51,6869.876,6403.5537,6735.8525,7579.9478,7187.074,8126.685,8614.3,8127.4453,6828.945,6931.741,6783.4233,5255.321,5141.138,4755.9033,5724.854,5127.6562,9317.839,4031.889,1636.2418,6479.0005,1744.6047,0,0,4513.495,4125.001,0,5105.074,4996.3794,5108.9717,5630.3867,6400.1396,5110.6416,6024.528,5761.368,
5860,109.02841362706022,4.2448096,2038.209,4597.912,3963.9736,3420.8074,3010.8103,6841.972,4058.41,2358.1726,2364.78,3588.8599,6056.3794,5061.0,3935.3613,4926.6094,4654.0444,5641.2476,6395.551,5376.828,5920.272,4770.546,5717.9297,5615.032,3657.8113,4486.594,4807.8374,3995.347,5704.06,7030.364,4193.96,6447.2305,5216.264,4503.391,0,0,4952.284,7084.3633,0,3350.8706,4903.3413,4534.696,4766.156,5248.2754,5019.0503,4792.1387,4817.5405,
1223,109.05083178095087,0.989622,2298.4329,3101.655,4864.301,3102.4187,3420.2537,1597.3796,3250.6921,2675.038,3574.4956,4517.622,3928.0068,2376.508,4692.0444,2895.243,2419.8594,2828.426,4877.7764,2161.3142,5552.003,2541.5723,1770.4045,2995.6365,2375.1143,3414.5005,3914.0078,2021.849,2198.425,4941.356,4215.63,3945.6094,4427.5737,2494.6313,0,0,3365.31,3583.3232,0,4103.226,3068.9238,2721.1853,2665.234,3458.2402,2776.5918,3481.208,2684.1125,
2056,109.05083876441284,2.2698932,8415.284,9282.941,10692.205,9450.678,10733.479,9749.016,9318.654,7487.163,17888.277,13674.441,12616.37,13069.975,6870.0977,7413.0967,11826.694,8811.917,6756.772,10432.19,5962.911,5978.561,4443.6333,6158.0522,7890.2456,5913.204,9609.818,7326.5444,6665.3604,5651.8394,9609.736,8273.931,9993.56,14168.491,0,0,12055.149,10208.212,0,15983.305,13025.189,9183.062,7663.725,10409.837,11079.948,13087.415,10341.615,
9327,109.10112327430996,6.929558,18729.857,6212.57,20597.545,13324.966,7756.5806,7706.4067,4485.0835,10824.111,16374.346,8755.059,7272.1484,13031.56,2851.2336,2283.5115,2892.0007,2795.3384,2336.7693,2506.0151,3025.558,2365.6113,3334.0984,3008.76,7930.585,4483.13,12048.155,17064.219,13453.207,4161.5317,15729.813,7159.898,14432.853,16197.364,2446.0203,2414.0093,6202.8057,25820.879,1846.875,8897.143,9398.611,6620.373,6236.007,5542.1523,7322.948,7980.489,6258.6885,
9221,109.10112920244416,6.4478884,14051.368,9724.899,19440.598,17690.621,11496.778,15097.13,8195.438,7282.3784,22878.95,15028.375,10320.386,10002.648,2204.7527,3328.3894,1537.7172,2849.166,3262.437,2106.0461,4283.818,3059.8604,4003.0442,8199.002,8234.956,14548.731,16811.451,12442.84,9682.916,6783.789,17301.25,16581.365,20656.846,20529.508,1354.0021,1594.5558,8765.302,27859.783,1555.5477,11333.396,13164.636,8759.886,8976.204,8095.2104,7682.051,8910.066,9063.52,
4247,109.10115482114755,3.4229517,2157.7754,4864.0327,6034.4214,4809.54,4390.924,4819.7217,4531.5903,3282.1265,4013.0742,4827.748,4374.004,4809.2427,3647.3872,1978.6163,3934.3186,4288.256,5440.3765,5308.283,7219.6577,3395.1226,3477.1077,4796.718,3745.3071,3458.5876,4973.0776,4006.4724,7366.478,5763.42,4780.729,6769.049,6009.768,7679.5083,0,1516.77,3473.4438,9996.194,0,6028.0,6345.5303,3775.157,4436.0386,4435.6797,3890.8342,4222.307,4256.259,
37,110.00910759367291,0.5200374,3476096.2,3305236.5,3365148.0,3400679.0,3265673.2,3339140.2,3506798.0,3239991.2,3436117.8,3552269.8,3408042.5,3195459.2,2429486.8,2730609.5,2303477.5,2336094.2,2592676.5,3129752.2,2441444.5,3137127.5,2247761.5,2461286.8,3107423.8,2476694.0,3241525.2,3153278.5,3244933.8,2412464.8,3274336.0,3204593.5,3480634.5,3324500.0,8634.775,35999.65,3286163.0,3237386.8,36414.363,3315959.0,3448274.2,3156467.0,3134623.0,3138197.5,3157207.0,3074183.8,3169883.5,
32,110.0329728633822,0.51892626,142154.69,134923.62,139357.72,137810.48,131785.3,133031.84,140085.83,132276.75,136317.23,142594.72,139967.77,131327.22,106099.77,115640.67,108571.914,104432.42,113792.67,130554.33,107792.88,118713.68,103182.266,107899.8,125238.375,107348.305,133899.44,121965.39,129329.13,105876.04,131937.7,134179.34,134213.61,136527.33,1024.4706,1035.4557,132149.56,131206.25,1339.5111,135570.06,136631.67,131107.16,128236.94,129183.86,130981.88,125602.93,128128.086,
2098,110.034841213448,2.2909496,16760.041,18352.955,16398.504,17953.41,15020.568,19343.512,19268.58,18216.82,18427.77,22754.943,20158.627,18608.906,21958.512,21612.771,22593.78,25744.43,26546.875,28584.488,27766.965,28935.016,24722.838,28132.592,19605.504,23134.941,21474.904,14472.108,19516.912,27150.066,19259.004,21037.81,19581.895,19476.232,0,0,21966.81,21671.902,0,20070.605,25007.832,25244.828,24332.09,20653.06,24348.613,22305.473,22843.752,
154,110.1352298030675,0.5211448,3738.3188,4031.6458,6180.0015,5530.443,4848.8853,3990.8909,5251.92,4510.0625,3720.9124,6165.8623,4482.4966,5037.6885,2713.62,3261.0642,3179.99,2899.9524,2852.9612,3730.6067,3368.674,3667.7122,2689.839,3387.9714,3517.6902,2942.849,0,3999.0454,4225.755,3278.8599,4454.785,4776.07,5376.362,3507.6267,0,0,5879.0347,4992.903,0,7637.275,3848.8242,3555.7053,3516.2014,4303.208,4461.5195,3641.4197,3499.9778,
119,110.95956426256618,0.52181506,17366.348,14051.237,15456.832,17524.492,11890.339,13912.921,15096.324,14843.299,13881.127,16599.676,18516.588,12719.593,8950.666,8518.322,8826.025,9939.74,14485.307,11116.659,8520.929,9189.338,9045.599,9984.499,13330.031,8104.1323,13272.441,13580.526,11715.802,7396.949,13181.916,14598.227,13421.33,18995.186,0,0,13469.335,12995.125,0,13403.798,15083.338,13985.125,9986.545,14638.557,16374.236,11493.827,11770.131,
1453,111.00780430133928,1.1192559,361216.88,348781.34,352741.8,340931.6,328564.34,361861.38,366078.97,362811.53,333217.94,384788.44,356736.03,344839.6,360527.25,355986.78,381403.53,384064.22,367869.12,366706.97,366268.75,338143.4,324118.8,340605.28,332800.78,343155.22,341022.5,321537.75,272330.3,352617.56,337048.72,330288.53,355810.28,339910.53,1647.8705,1666.0312,343115.9,323410.25,2058.5076,354121.06,356533.5,347347.56,353726.94,343648.4,360960.16,349163.56,355272.4,
2445,111.00807198861234,2.4492662,3902.6292,4060.7585,2873.9607,4384.9614,3758.5903,3272.1436,3859.4446,4902.93,3005.7847,6789.2383,3210.4688,3394.837,4473.7983,5417.566,5851.4585,6376.665,5008.8774,8960.267,4930.2754,4349.3765,3362.6692,3993.3962,3348.1833,2941.5981,2352.959,2554.1726,2947.6914,5727.1074,3325.256,2760.0083,2669.4814,2791.689,0,1539.081,3648.38,3160.6133,1432.0381,3377.612,4574.481,3427.9468,3296.496,4161.1025,3657.014,3721.402,3482.7979,
1452,111.03027802417942,1.124703,12355.23,11578.374,11138.583,11651.172,8747.042,11608.326,13139.413,13176.115,4483.04,13457.44,11794.034,11339.369,12406.335,11676.634,13599.723,14488.66,13323.782,12800.575,12668.76,9078.497,8717.216,8333.506,9692.857,11632.26,9654.891,8687.753,9377.22,9002.127,9153.076,9041.738,12211.78,8255.682,0,0,11784.134,8906.074,0,12319.388,13231.891,11759.422,11915.441,11395.756,13142.098,11768.464,1604.3252,
776,111.04405957406964,0.6941304,9673.287,8389.839,8422.943,7325.3203,8702.184,6988.7236,12791.16,9901.625,8399.574,11631.919,8558.372,8641.806,16952.814,9154.0205,14158.37,9933.997,10679.893,10328.254,15307.137,11341.259,14941.0205,13062.144,12437.484,13336.474,10584.082,14660.307,12864.347,18150.465,8850.373,10348.91,8882.21,8789.966,1969.289,1423.1364,7984.05,10525.174,1091.9796,10087.784,10232.544,13114.569,9740.844,9627.885,10461.893,9190.086,14771.233,
808,111.05519078233348,0.70024925,3891.0693,5010.5854,3528.594,3525.8828,3683.2493,3562.3433,4484.23,3213.2468,4155.662,2816.5044,3361.592,4461.2095,10779.883,3302.0012,9810.334,7959.1274,6942.6455,6037.5625,7089.9766,6780.173,4045.5938,7695.0137,4494.043,9902.061,2441.0195,3416.2825,3800.49,5284.7295,2804.1985,3611.8655,3615.352,3380.0652,0,0,3703.4468,3898.754,1388.4958,3458.1426,2842.6736,6284.347,5391.373,4967.069,5732.6777,5275.115,5208.523,
4942,111.116786340855,3.7923746,1529.2771,1913.38,2784.6968,2480.431,1932.071,2330.9827,2740.4075,1908.6669,2152.0073,3308.3523,4451.1255,2885.0176,2431.3674,2100.745,2403.658,1555.4723,2568.0298,1710.3912,3324.32,2135.318,2540.2224,4119.1963,3088.4817,2911.5754,3141.282,2937.9766,5631.1055,4670.903,6359.1934,4376.27,6102.541,5703.6226,1647.1976,1922.1709,2641.3918,4886.909,1807.4292,5184.8794,2916.8513,2197.2002,2836.5579,4171.7505,2093.3682,3132.5212,2550.9421,
24,112.00625001740283,0.51873964,470498.47,475257.22,465843.7,465688.4,450757.62,469029.12,470974.84,462954.03,474671.25,484667.25,467975.2,456063.84,390889.66,408444.78,373616.38,375909.03,411268.0,455518.0,396461.38,412847.7,377849.97,394731.12,447420.1,397496.53,446511.53,442786.28,445091.2,383149.53,444575.56,466626.03,476252.5,470861.7,6681.661,6196.7983,459193.47,458976.0,5376.6113,459796.03,468291.4,444570.22,446396.1,443980.94,461572.9,449946.5,424369.88,
79,112.02899992175632,0.5209162,18985.16,19990.555,18909.621,18881.578,17871.314,19218.344,19270.568,18216.123,19619.975,20347.574,19110.447,18924.492,15911.422,17215.38,14406.471,14637.338,16999.982,19119.256,14966.734,17657.69,14835.054,15859.511,18465.13,15801.956,18460.523,18097.416,18016.48,14473.323,18883.29,19676.25,19739.602,20398.197,1209.609,0,18749.936,19174.973,0,19648.883,20088.977,18585.082,19353.592,18621.33,19487.793,17981.436,17690.928,
389,112.0392836658473,0.6227782,2902.2417,3503.6125,3277.1504,3779.627,3600.0037,4022.0386,5559.376,2291.3838,4224.634,3047.92,2867.4229,3005.311,3063.5732,3772.517,3162.7258,3814.3696,3745.06,3069.2673,3156.758,4739.322,2736.3916,3037.413,2928.7231,3963.483,2651.0354,3580.195,4099.169,4424.6177,4627.3066,4430.1494,3733.3481,4211.0454,1209.609,0,3702.0212,2999.4065,0,3080.745,4622.831,3651.7285,4151.2646,3759.9185,4282.7954,3958.5935,3415.1497,
2024,112.05052939231783,2.2533631,45593.027,42307.79,50447.93,44584.098,43929.62,51553.527,45643.203,41890.375,59434.703,49088.082,53223.15,45312.56,45302.117,45368.574,47912.883,52780.344,64115.613,72000.93,57162.625,63680.516,74593.21,68476.62,47630.82,56902.617,60253.547,47836.348,63217.86,60493.582,62007.395,60518.555,54975.234,52486.164,4362.2554,3601.6155,60122.0,67886.44,4270.0454,58979.324,61089.76,63950.754,55238.707,61168.297,62712.832,59651.066,59971.723,
1205,112.05054086999534,0.9738674,344287.97,365886.06,409689.66,381103.88,389901.53,400125.9,378026.3,362349.06,424461.6,434973.1,506697.25,388651.9,443680.84,411443.47,488285.53,470989.75,524714.25,539908.0,525563.1,531954.06,565103.3,558367.56,396120.88,534009.25,480617.03,369104.03,457246.7,553762.44,483983.38,482750.66,484217.6,470884.97,0,1459.6421,476599.94,519756.38,1050.0459,514237.1,512220.56,463779.03,480765.66,456976.72,484385.2,468972.84,486329.06,
